UniqueID,Track,DayType,TrackCondition,TrackConditionScale,Distance,NoAllowances,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,Age,Gender,Weight,Finishingposition,TrainerLocation,StartingPriceWin,CarriedWeight,DomesticRating,HurdlesRating,SteeplesRating,SireID,DamID
420,18,2,3,7,1200,0,2,1,3,7,3,4,4,56.5,0,1,4.7,56.5,54,0,0,345678,253325
421,18,2,3,7,1200,0,2,1,3,7,3,4,4,56.5,0,11,14.9,52.5,51,0,0,313325,271717
422,18,2,3,7,1200,0,2,1,3,7,3,4,4,56.5,0,11,26.8,56.5,46,0,0,271956,249224
423,18,2,3,7,1200,0,2,1,3,7,3,3,1,55.0,0,27,5.6,55.0,47,0,0,238456,292314
424,18,2,3,7,1200,0,2,1,3,7,3,3,1,55.0,0,10,39.9,55.0,47,0,0,287687,245566
425,18,2,3,7,1200,0,2,1,3,7,3,3,2,57.0,0,46,22.7,57.0,45,0,0,313325,278760
426,18,2,3,7,1200,0,2,1,3,7,3,4,3,58.5,0,11,7.6,58.5,47,0,0,250718,232120
427,18,2,3,7,1200,0,2,1,3,7,3,4,2,58.5,0,11,13.3,58.5,47,0,0,250718,268701
428,18,2,3,7,1200,0,2,1,3,7,3,3,2,57.0,0,11,9.2,57.0,47,0,0,350344,224835
429,18,2,3,7,1200,0,2,1,3,7,3,4,4,56.5,0,46,7.0,53.5,52,0,0,287687,200604
430,18,2,3,7,1200,0,2,1,3,7,3,4,4,56.5,1,38,5.0,56.5,51,0,0,313448,275763
431,18,2,3,7,1200,0,2,1,3,7,3,4,4,56.5,0,51,25.7,55.5,50,0,0,258606,258648
432,18,2,3,7,1200,0,2,1,3,7,3,3,1,55.0,0,52,25.7,52.0,50,0,0,350344,258496
433,18,2,3,7,1200,0,2,1,3,7,3,3,1,55.0,0,11,11.3,55.0,47,0,0,255989,223963
434,18,2,3,7,1200,0,2,1,3,7,3,3,1,55.0,0,11,14.5,52.0,47,0,0,230462,250594
435,18,2,3,7,1200,0,2,1,3,7,3,3,1,55.0,0,11,6.2,55.0,47,0,0,350873,264188
436,18,2,3,7,1200,0,2,1,3,7,3,4,4,56.5,0,22,23.8,56.5,46,0,0,265282,228331
437,18,2,3,7,1200,0,2,1,3,7,3,3,2,57.0,0,27,23.8,57.0,45,0,0,287450,269408
438,18,2,3,7,1200,0,2,1,3,7,3,3,2,57.0,0,10,18.6,57.0,45,0,0,271956,241116
439,18,2,3,7,1200,0,2,0,3,7,3,5,2,59.0,1,27,4.4,55.0,71,0,0,336891,251191
440,18,2,3,7,1200,0,2,0,3,7,3,7,4,57.0,0,58,19.4,57.0,71,0,0,244799,203040
441,18,2,3,7,1200,0,2,0,3,7,3,5,4,56.5,0,45,6.4,56.5,70,0,0,276923,247104
442,18,2,3,7,1200,0,2,0,3,7,3,6,4,56.5,0,11,11.3,56.5,70,0,0,313448,252733
443,18,2,3,7,1200,0,2,0,3,7,3,5,4,56.0,0,28,3.2,56.0,69,0,0,337316,268771
444,18,2,3,7,1200,0,2,0,3,7,3,5,4,55.5,0,27,8.6,55.5,68,0,0,211629,251867
445,18,2,3,7,1200,0,2,0,3,7,3,4,4,55.5,0,27,14.5,52.5,68,0,0,265282,265023
446,18,2,3,7,1200,0,2,0,3,7,3,4,4,55.0,0,27,12.0,55.0,67,0,0,324966,381214
447,18,2,3,7,1200,0,2,0,3,7,3,5,4,55.0,0,11,11.0,55.0,67,0,0,279438,251499
448,18,2,3,7,1400,0,2,1,3,7,3,3,2,57.5,0,58,15.0,57.5,50,0,0,242640,286790
449,18,2,3,7,1400,0,2,1,3,7,3,3,2,57.5,0,27,3.8,57.5,49,0,0,238456,253309
450,18,2,3,7,1400,0,2,1,3,7,3,3,2,57.5,0,11,13.9,57.5,47,0,0,302210,284247
451,18,2,3,7,1400,0,2,1,3,7,3,3,2,57.5,0,11,9.5,57.5,45,0,0,265282,304850
452,18,2,3,7,1400,0,2,1,3,7,3,3,2,57.5,0,2,22.8,54.5,45,0,0,350344,290220
453,18,2,3,7,1400,0,2,1,3,7,3,3,2,57.5,0,11,11.5,57.5,45,0,0,300491,272043
454,18,2,3,7,1400,0,2,1,3,7,3,3,1,55.5,0,27,3.1,55.5,52,0,0,265282,253227
455,18,2,3,7,1400,0,2,1,3,7,3,3,1,55.5,0,27,26.0,55.5,45,0,0,258606,308478
456,18,2,3,7,1400,0,2,1,3,7,3,3,1,55.5,0,27,21.9,53.5,45,0,0,313564,338096
457,18,2,3,7,1400,0,2,1,3,7,3,3,1,55.5,1,11,18.1,52.5,45,0,0,313564,338124
458,18,2,3,7,1400,0,2,1,3,7,3,3,2,57.5,0,11,20.3,57.5,45,0,0,211629,250833
459,18,2,3,7,1400,0,2,1,3,7,3,3,1,55.5,0,27,23.0,55.5,45,0,0,287687,234667
460,18,2,3,7,1400,0,2,1,3,7,3,3,2,57.5,0,11,35.4,57.5,45,0,0,255989,256271
461,18,2,3,7,1400,0,2,1,3,7,3,3,2,57.5,0,27,3.1,57.5,45,0,0,211629,265049
462,18,2,3,7,1400,0,2,1,3,7,3,3,2,57.5,0,11,40.6,57.5,45,0,0,257403,276325
463,18,2,3,7,1400,0,2,1,3,7,3,3,1,55.5,0,2,17.6,52.5,52,0,0,287687,208448
464,18,2,3,7,1400,0,2,1,3,7,3,3,1,55.5,0,27,14.1,55.5,51,0,0,344095,382731
465,18,2,3,7,1400,0,2,1,3,7,3,3,1,55.5,0,54,10.2,55.5,50,0,0,271252,246383
466,18,2,3,7,1400,0,2,1,3,7,3,3,1,55.5,1,11,3.8,55.5,50,0,0,238456,353014
467,18,2,3,7,1400,0,2,1,3,7,3,3,1,55.5,0,16,34.6,54.5,48,0,0,264625,262129
468,18,2,3,7,1400,0,2,1,3,7,3,3,1,55.5,0,11,9.0,54.5,47,0,0,313448,277857
469,18,2,3,7,1400,0,2,1,3,7,3,3,1,55.5,0,11,8.7,55.5,47,0,0,248656,246385
470,18,2,3,7,1400,0,2,1,3,7,3,3,1,55.5,0,11,31.1,52.5,45,0,0,350873,222083
471,18,2,3,7,1400,0,2,1,3,7,3,3,1,55.5,0,58,21.1,55.5,45,0,0,271956,296568
472,18,2,3,7,1600,0,2,1,3,7,3,5,2,58.5,0,11,10.6,58.5,50,0,0,230462,227421
473,18,2,3,7,1600,0,2,1,3,7,3,4,2,58.5,0,11,29.7,58.5,46,0,0,313563,238733
474,18,2,3,7,1600,0,2,1,3,7,3,3,2,57.0,0,11,4.5,57.0,52,0,0,277059,295404
475,18,2,3,7,1600,0,2,1,3,7,3,3,2,57.0,0,11,3.8,54.0,52,0,0,313325,250700
476,18,2,3,7,1600,0,2,1,3,7,3,3,2,57.0,0,11,20.7,57.0,50,0,0,255989,217873
477,18,2,3,7,1600,0,2,1,3,7,3,3,2,57.0,0,54,24.5,57.0,46,0,0,301937,338126
478,18,2,3,7,1600,0,2,1,3,7,3,4,4,56.5,0,27,15.3,56.5,52,0,0,265282,258497
479,18,2,3,7,1600,0,2,1,3,7,3,4,4,56.5,0,27,6.0,56.5,51,0,0,213162,228199
480,18,2,3,7,1600,0,2,1,3,7,3,4,4,56.5,1,27,9.0,56.5,50,0,0,280637,261980
481,18,2,3,7,1600,0,2,1,3,7,3,5,4,56.5,0,27,26.6,53.5,50,0,0,278260,220211
482,18,2,3,7,1600,0,2,1,3,7,3,3,1,55.0,0,11,20.7,55.0,51,0,0,350344,286863
483,18,2,3,7,1600,0,2,1,3,7,3,5,4,56.5,0,61,28.0,56.5,45,0,0,279438,365247
484,18,2,3,7,1600,0,2,1,3,7,3,3,2,57.0,0,11,34.7,53.0,45,0,0,287683,299552
485,18,2,3,7,1400,0,2,1,3,7,3,4,2,58.5,0,52,5.4,58.5,54,0,0,285139,288313
486,18,2,3,7,1400,0,2,1,3,7,3,4,2,58.5,0,27,16.9,58.5,53,0,0,250718,259459
487,18,2,3,7,1400,0,2,1,3,7,3,4,2,58.5,0,11,17.8,58.5,50,0,0,325005,221825
488,18,2,3,7,1400,0,2,1,3,7,3,5,2,58.5,0,11,16.6,58.5,46,0,0,241092,243719
489,18,2,3,7,1400,0,2,1,3,7,3,4,2,58.5,0,10,45.7,58.5,46,0,0,300392,272680
490,18,2,3,7,1400,0,2,1,3,7,3,5,2,58.5,0,49,117.0,56.5,45,0,0,243502,275594
491,18,2,3,7,1400,0,2,1,3,7,3,3,2,57.0,0,11,31.8,57.0,45,0,0,285139,257099
492,18,2,3,7,1400,0,2,1,3,7,3,4,4,56.5,0,11,3.7,53.5,53,0,0,324908,224237
493,18,2,3,7,1400,0,2,1,3,7,3,4,4,56.5,1,1,14.2,56.5,50,0,0,349848,200566
494,18,2,3,7,1400,0,2,1,3,7,3,4,4,56.5,0,52,29.5,53.5,47,0,0,255989,336687
495,18,2,3,7,1400,0,2,1,3,7,3,4,4,56.5,0,27,20.8,56.5,45,0,0,265282,233083
496,18,2,3,7,1400,0,2,1,3,7,3,4,4,56.5,0,37,97.5,56.5,45,0,0,261934,223412
497,18,2,3,7,1400,0,2,1,3,7,3,3,1,55.0,0,27,2.9,54.0,54,0,0,350344,291116
498,18,2,3,7,1400,0,2,1,3,7,3,4,2,58.5,1,11,1.9,58.5,54,0,0,345678,365216
499,18,2,3,7,1400,0,2,1,3,7,3,4,2,58.5,0,52,20.2,58.5,50,0,0,337555,229452
500,18,2,3,7,1400,0,2,1,3,7,3,6,2,58.5,0,11,59.0,58.5,45,0,0,252669,262161
501,18,2,3,7,1400,0,2,1,3,7,3,3,2,57.0,0,11,16.7,57.0,45,0,0,277059,382900
502,18,2,3,7,1400,0,2,1,3,7,3,3,2,57.0,0,11,18.5,57.0,45,0,0,324966,279881
503,18,2,3,7,1400,0,2,1,3,7,3,5,4,56.5,0,11,12.1,56.5,51,0,0,193564,326007
504,18,2,3,7,1400,0,2,1,3,7,3,4,4,56.5,0,1,8.8,56.5,50,0,0,248656,245346
505,18,2,3,7,1400,0,2,1,3,7,3,4,4,56.5,0,11,23.8,53.5,47,0,0,258606,325750
506,18,2,3,7,1400,0,2,1,3,7,3,4,4,56.5,0,16,36.2,54.5,45,0,0,245385,257488
507,18,2,3,7,1400,0,2,1,3,7,3,4,4,56.5,0,58,18.9,56.5,45,0,0,345678,313023
508,18,2,3,7,1400,0,2,1,3,7,3,3,1,55.0,0,27,9.7,55.0,50,0,0,211629,245182
509,18,2,3,7,1400,0,2,1,3,7,3,3,1,55.0,0,54,23.4,55.0,45,0,0,248656,257053
510,18,2,3,7,1400,0,2,1,3,7,3,4,2,58.5,0,1,64.5,55.5,45,0,0,238720,236734
511,18,2,3,7,1400,0,2,0,3,7,3,5,2,59.0,0,11,5.2,59.0,63,0,0,264906,287616
512,18,2,3,7,1400,0,2,0,3,7,3,4,2,59.0,0,27,12.3,59.0,63,0,0,268744,263942
513,18,2,3,7,1400,0,2,0,3,7,3,4,2,59.0,1,50,4.6,59.0,63,0,0,285139,233111
514,18,2,3,7,1400,0,2,0,3,7,3,4,2,59.0,0,11,7.2,59.0,63,0,0,285139,338096
515,18,2,3,7,1400,0,2,0,3,7,3,4,4,57.5,0,58,4.5,57.5,64,0,0,313564,300859
516,18,2,3,7,1400,0,2,0,3,7,3,5,4,57.0,0,1,22.1,56.0,63,0,0,238456,259466
517,18,2,3,7,1400,0,2,0,3,7,3,3,2,56.5,0,11,10.0,56.5,61,0,0,313325,286312
518,18,2,3,7,1400,0,2,0,3,7,3,4,4,56.0,0,11,23.1,56.0,61,0,0,287687,207633
519,18,2,3,7,1400,0,2,0,3,7,3,5,2,58.0,0,27,9.5,58.0,61,0,0,313448,272224
520,18,2,3,7,1400,0,2,0,3,7,3,5,2,56.5,0,37,21.0,54.5,58,0,0,279436,287724
521,10,0,2,10,2100,0,2,0,2,10,2,9,2,60.0,0,6,15.6,60.0,74,0,0,226925,242424
522,10,0,2,10,2100,0,2,0,2,10,2,5,2,59.5,0,67,4.3,59.5,73,0,0,278260,253629
523,10,0,2,10,2100,0,2,0,2,10,2,4,2,59.5,0,33,3.6,59.5,73,0,0,311714,300658
524,10,0,2,10,2100,0,2,0,2,10,2,5,2,58.0,0,63,6.5,56.0,70,0,0,287683,200661
525,10,0,2,10,2100,0,2,0,2,10,2,6,2,57.5,0,66,16.7,56.5,69,0,0,268744,262225
526,10,0,2,10,2100,0,2,0,2,10,2,6,2,57.5,0,6,23.0,57.5,69,0,0,248728,240499
527,10,0,2,10,2100,0,2,0,2,10,2,6,2,57.5,1,29,6.5,57.5,69,0,0,226925,191291
528,10,0,2,10,2100,0,2,0,2,10,2,5,2,56.5,0,66,12.2,56.5,67,0,0,324908,220379
529,10,0,2,10,2100,0,2,0,2,10,2,6,2,54.5,0,6,10.6,53.5,63,0,0,264625,262632
530,10,0,2,10,2100,0,2,0,2,10,2,10,2,54.0,0,32,49.5,51.0,55,0,0,189118,185441
531,10,0,2,10,2100,0,2,0,2,10,2,4,2,54.0,0,16,71.5,54.5,48,0,0,287883,267528
532,10,0,2,10,1100,0,2,2,2,10,2,2,0,57.0,0,6,11.3,57.0,51,0,0,301393,308476
533,10,0,2,10,1100,0,2,2,2,10,2,2,2,57.0,0,6,8.4,57.0,47,0,0,364774,259172
534,10,0,2,10,1100,0,2,2,2,10,2,2,2,57.0,0,27,3.9,57.0,47,0,0,238385,397222
535,10,0,2,10,1100,0,2,2,2,10,2,2,1,55.0,0,11,6.6,52.0,47,0,0,344095,397124
536,10,0,2,10,1100,0,2,2,2,10,2,2,1,55.0,0,24,28.0,52.0,47,0,0,285139,338130
537,10,0,2,10,1100,0,2,2,2,10,2,2,1,55.0,0,26,4.8,55.0,47,0,0,325400,241240
538,10,0,2,10,1100,0,2,2,2,10,2,2,1,55.0,0,11,20.3,55.0,45,0,0,364774,276077
539,10,0,2,10,1100,0,2,2,2,10,2,2,1,55.0,1,27,3.5,55.0,45,0,0,289528,379370
540,10,0,2,10,1400,0,2,1,2,10,2,4,2,58.5,0,16,11.5,58.5,51,0,0,241092,263201
541,10,0,2,10,1400,0,2,1,2,10,2,4,2,58.5,1,33,1.6,58.5,51,0,0,248656,203727
542,10,0,2,10,1400,0,2,1,2,10,2,5,2,58.5,0,24,20.7,58.0,50,0,0,287776,263828
543,10,0,2,10,1400,0,2,1,2,10,2,5,2,58.5,0,33,14.5,55.5,50,0,0,287776,222959
544,10,0,2,10,1400,0,2,1,2,10,2,4,4,56.5,0,33,7.5,56.5,52,0,0,287883,275389
545,10,0,2,10,1400,0,2,1,2,10,2,5,4,56.5,0,17,21.6,56.5,49,0,0,258606,312950
546,10,0,2,10,1400,0,2,1,2,10,2,4,4,56.5,0,26,13.3,55.5,45,0,0,261934,251742
547,10,0,2,10,1400,0,2,1,2,10,2,3,1,55.0,0,6,11.6,55.0,47,0,0,302210,260873
548,10,0,2,10,1400,0,2,1,2,10,2,5,4,56.5,0,24,23.7,52.5,45,0,0,301053,247148
549,10,0,2,10,1400,0,2,0,2,10,2,7,2,61.0,0,6,35.0,57.0,76,0,0,241092,263083
550,10,0,2,10,1400,0,2,0,2,10,2,6,2,60.5,0,14,21.0,60.5,75,0,0,211629,191613
551,10,0,2,10,1400,0,2,0,2,10,2,5,4,60.0,0,6,12.5,58.0,78,0,0,287689,252406
552,10,0,2,10,1400,0,2,0,2,10,2,6,2,59.5,0,6,11.0,56.5,73,0,0,264625,227642
553,10,0,2,10,1400,0,2,0,2,10,2,4,2,59.0,0,11,3.8,59.0,72,0,0,287689,301266
554,10,0,2,10,1400,0,2,0,2,10,2,6,2,59.0,0,67,9.7,59.0,72,0,0,280637,243744
555,10,0,2,10,1400,0,2,0,2,10,2,5,4,57.5,0,29,4.9,56.0,73,0,0,265282,254713
556,10,0,2,10,1400,0,2,0,2,10,2,8,4,56.0,1,16,21.9,56.0,70,0,0,280637,215272
557,10,0,2,10,1400,0,2,0,2,10,2,5,4,55.5,0,29,15.7,54.5,69,0,0,300392,267611
558,10,0,2,10,1400,0,2,0,2,10,2,4,2,56.5,0,6,15.6,56.5,67,0,0,255989,236395
559,10,0,2,10,1400,0,2,0,2,10,2,4,4,54.5,0,67,13.0,54.5,67,0,0,230462,243959
560,10,0,2,10,1400,0,2,0,2,10,2,5,4,54.5,0,24,7.9,50.5,67,0,0,280637,195399
561,10,0,2,10,1400,0,2,1,2,10,2,4,2,58.5,0,6,6.3,58.5,52,0,0,255989,215918
562,10,0,2,10,1400,0,2,1,2,10,2,4,2,58.5,0,33,20.2,58.0,50,0,0,257403,310829
563,10,0,2,10,1400,0,2,1,2,10,2,4,4,56.5,0,6,15.0,55.5,51,0,0,280637,338186
564,10,0,2,10,1400,0,2,1,2,10,2,4,4,56.5,1,6,10.2,53.5,47,0,0,287450,255959
565,10,0,2,10,1400,0,2,1,2,10,2,4,4,56.5,0,14,22.5,56.5,45,0,0,287450,264839
566,10,0,2,10,1400,0,2,1,2,10,2,3,1,55.0,0,6,2.9,55.0,54,0,0,337555,251264
567,10,0,2,10,1400,0,2,1,2,10,2,3,1,55.0,0,26,3.7,55.0,51,0,0,337555,278022
568,10,0,2,10,1400,0,2,1,2,10,2,3,1,55.0,0,6,6.3,55.0,47,0,0,350344,300486
569,10,0,2,10,1200,1,2,0,2,10,2,5,2,60.0,1,29,1.8,60.0,99,0,0,248656,207257
570,10,0,2,10,1200,1,2,0,2,10,2,7,2,58.5,0,14,4.8,58.5,96,0,0,215366,223820
571,10,0,2,10,1200,1,2,0,2,10,2,6,4,53.5,0,13,9.3,53.5,90,0,0,264625,240621
572,10,0,2,10,1200,1,2,0,2,10,2,5,4,53.0,0,13,19.4,53.0,83,0,0,285139,213951
573,10,0,2,10,1200,1,2,0,2,10,2,5,4,53.0,0,27,4.7,53.0,82,0,0,268744,220814
574,10,0,2,10,1200,1,2,0,2,10,2,6,4,53.0,0,11,18.9,53.0,77,0,0,172521,258322
575,10,0,2,10,1600,0,2,0,2,10,2,8,2,62.0,0,24,4.3,58.0,101,0,0,280637,195399
576,10,0,2,10,1600,0,2,0,2,10,2,7,2,56.0,0,17,4.4,53.0,89,0,0,280637,246266
577,10,0,2,10,1600,0,2,0,2,10,2,5,2,55.0,1,11,2.5,55.0,87,0,0,172521,198965
578,10,0,2,10,1600,0,2,0,2,10,2,8,2,54.0,0,11,7.7,53.0,84,0,0,280637,242914
579,10,0,2,10,1600,0,2,0,2,10,2,6,4,54.0,0,29,17.8,54.0,81,0,0,278104,215311
580,10,0,2,10,1600,0,2,0,2,10,2,8,2,54.0,0,24,14.7,54.0,79,0,0,244452,189054
581,10,0,2,10,1600,0,2,0,2,10,2,7,4,54.0,0,33,12.5,54.0,78,0,0,241092,254361
582,10,0,2,10,1600,1,2,1,2,10,2,3,2,56.5,0,26,6.9,56.5,63,0,0,265282,224364
583,10,0,2,10,1600,1,2,1,2,10,2,3,2,56.5,0,63,6.9,56.5,63,0,0,287687,257036
584,10,0,2,10,1600,1,2,1,2,10,2,3,0,56.5,0,27,16.0,56.5,63,0,0,268744,295419
585,10,0,2,10,1600,1,2,1,2,10,2,3,2,56.5,0,6,14.0,56.5,62,0,0,337555,282406
586,10,0,2,10,1600,1,2,1,2,10,2,3,1,54.5,0,33,2.8,54.5,64,0,0,238870,395064
587,10,0,2,10,1600,1,2,1,2,10,2,3,1,54.5,0,26,14.8,54.5,63,0,0,313564,253281
588,10,0,2,10,1600,1,2,1,2,10,2,3,1,54.5,0,66,4.8,54.5,63,0,0,226925,214463
589,10,0,2,10,1600,1,2,1,2,10,2,3,1,54.5,1,11,9.4,54.5,52,0,0,271956,283281
590,10,0,2,10,1600,1,2,1,2,10,2,3,1,54.5,0,24,34.2,54.5,50,0,0,265282,245059
591,10,0,2,10,1600,0,2,0,2,10,2,4,2,59.0,0,11,1.5,59.0,63,0,0,248656,287280
592,10,0,2,10,1600,0,2,0,2,10,2,5,4,58.0,0,16,23.6,58.0,65,0,0,238720,247138
593,10,0,2,10,1600,0,2,0,2,10,2,4,4,57.5,0,6,11.5,57.5,64,0,0,203120,223752
594,10,0,2,10,1600,0,2,0,2,10,2,4,4,56.5,0,6,12.5,53.5,62,0,0,300453,308484
595,10,0,2,10,1600,0,2,0,2,10,2,6,4,56.5,0,6,12.8,56.5,62,0,0,250272,266591
596,10,0,2,10,1600,0,2,0,2,10,2,4,4,56.5,1,6,18.2,55.5,62,0,0,287689,252932
597,10,0,2,10,1600,0,2,0,2,10,2,4,4,56.5,0,24,28.5,52.5,62,0,0,324908,218193
598,10,0,2,10,1600,0,2,0,2,10,2,4,4,56.5,0,6,14.9,56.0,62,0,0,242640,227089
599,10,0,2,10,1600,0,2,0,2,10,2,5,2,58.0,0,6,26.7,58.0,61,0,0,325398,339679
600,10,0,2,10,1600,0,2,0,2,10,2,5,4,55.0,0,6,17.5,51.0,59,0,0,313448,254350
601,3,2,0,5,1400,0,2,0,0,5,2,5,2,59.0,0,3,5.0,59.0,62,0,0,238720,246872
602,3,2,0,5,1400,0,2,0,0,5,2,5,2,58.0,0,70,32.5,58.0,60,0,0,280637,282447
603,3,2,0,5,1400,0,2,0,0,5,2,5,2,57.0,0,42,7.8,57.0,58,0,0,287689,181683
604,3,2,0,5,1400,0,2,0,0,5,2,6,2,57.0,0,55,14.2,57.0,58,0,0,277609,271733
605,3,2,0,5,1400,0,2,0,0,5,2,4,4,56.5,0,43,8.5,54.5,61,0,0,287687,234667
606,3,2,0,5,1400,0,2,0,0,5,2,6,4,56.0,0,3,13.6,55.0,60,0,0,280637,265049
607,3,2,0,5,1400,0,2,0,0,5,2,5,4,55.5,0,42,3.8,55.5,59,0,0,287450,238639
608,3,2,0,5,1400,0,2,0,0,5,2,7,2,55.5,0,4,9.9,55.5,55,0,0,280637,177227
609,3,2,0,5,1400,0,2,0,0,5,2,8,4,55.0,0,43,14.8,52.0,58,0,0,278260,211609
610,3,2,0,5,1400,0,2,0,0,5,2,7,4,55.0,0,70,47.5,55.0,58,0,0,285139,267466
611,3,2,0,5,1400,0,2,0,0,5,2,5,4,54.5,0,42,13.2,54.5,57,0,0,242513,239448
612,3,2,0,5,1400,0,2,0,0,5,2,5,4,54.0,0,40,23.4,54.0,55,0,0,265282,232549
613,3,2,0,5,1400,0,0,1,0,5,2,4,4,57.5,0,70,7.2,57.5,53,0,0,338027,292222
614,3,2,0,5,1400,0,0,1,0,5,2,5,4,57.5,0,0,4.3,57.5,53,0,0,248656,283003
615,3,2,0,5,1400,0,0,1,0,5,2,4,4,57.5,0,40,4.9,57.5,52,0,0,313564,255912
616,3,2,0,5,1400,0,0,1,0,5,2,4,4,57.5,0,42,5.3,55.5,51,0,0,337555,231122
617,3,2,0,5,1400,0,0,1,0,5,2,4,4,57.5,0,55,10.7,58.0,50,0,0,337555,280703
618,3,2,0,5,1400,0,0,1,0,5,2,4,4,57.5,0,70,15.5,57.5,49,0,0,338027,275001
619,3,2,0,5,1400,0,0,1,0,5,2,4,4,57.5,0,32,63.6,57.5,48,0,0,300453,248325
621,3,2,0,5,1400,0,0,1,0,5,2,4,4,57.5,0,3,70.1,54.5,46,0,0,338027,275926
622,3,2,0,5,1400,0,0,1,0,5,2,5,4,57.5,0,4,14.1,53.5,46,0,0,242439,209734
623,3,2,0,5,1400,0,0,1,0,5,2,4,4,57.5,0,71,42.4,57.5,45,0,0,287689,337949
624,3,2,0,5,1400,0,0,1,0,5,2,3,1,56.0,0,48,22.6,54.0,50,0,0,380783,380780
625,3,2,0,5,1400,0,0,1,0,5,2,3,1,56.0,0,3,16.4,53.0,47,0,0,287687,278917
626,3,2,0,5,1400,0,0,1,0,5,2,4,4,57.5,0,70,44.2,56.5,45,0,0,255989,269269
627,3,2,0,5,1220,0,2,1,0,5,2,5,2,58.5,0,7,2.9,58.5,54,0,0,238708,232198
628,3,2,0,5,1220,0,2,1,0,5,2,6,2,58.5,0,43,7.4,58.5,51,0,0,211629,267497
629,3,2,0,5,1220,0,2,1,0,5,2,5,2,58.5,0,40,5.1,58.5,49,0,0,300223,213645
630,3,2,0,5,1220,0,2,1,0,5,2,4,2,58.5,0,55,9.9,55.5,46,0,0,338027,270189
631,3,2,0,5,1220,0,2,1,0,5,2,4,2,58.5,0,43,38.0,58.5,45,0,0,255989,287634
632,3,2,0,5,1220,0,2,1,0,5,2,3,2,57.0,0,70,30.8,56.0,45,0,0,300453,254534
633,3,2,0,5,1220,0,2,1,0,5,2,3,2,57.0,0,3,13.7,57.0,45,0,0,300223,258600
634,3,2,0,5,1220,0,2,1,0,5,2,4,4,56.5,0,70,9.0,54.5,51,0,0,255989,224415
635,3,2,0,5,1220,0,2,1,0,5,2,4,4,56.5,0,7,23.0,56.5,48,0,0,337951,252327
636,3,2,0,5,1220,0,2,1,0,5,2,4,4,56.5,0,70,21.4,56.5,45,0,0,338027,281907
637,3,2,0,5,1220,0,2,1,0,5,2,4,4,56.5,0,43,18.0,54.5,45,0,0,287683,286494
638,3,2,0,5,1220,0,2,1,0,5,2,5,4,56.5,0,55,39.1,56.5,45,0,0,280637,247637
639,3,2,0,5,1220,0,2,1,0,5,2,6,2,58.5,0,40,24.8,58.5,47,0,0,226925,221581
640,3,2,0,5,1220,0,2,1,0,5,2,4,2,58.5,0,70,18.9,58.5,45,0,0,337555,220535
641,3,2,0,5,1220,0,2,1,0,5,2,4,2,58.5,0,70,14.5,58.5,45,0,0,337951,269596
642,3,2,0,5,1220,0,2,1,0,5,2,5,4,56.5,0,48,3.6,54.5,54,0,0,337149,339852
643,3,2,0,5,1220,0,2,1,0,5,2,5,4,56.5,0,43,5.6,56.5,50,0,0,247685,269191
644,3,2,0,5,1220,0,2,1,0,5,2,5,4,56.5,0,71,8.9,56.5,50,0,0,287776,230283
645,3,2,0,5,1220,0,2,1,0,5,2,4,4,56.5,0,40,3.8,56.5,47,0,0,261934,276687
646,3,2,0,5,1220,0,2,1,0,5,2,4,4,56.5,0,70,25.8,55.5,45,0,0,338027,270685
647,3,2,0,5,1220,0,2,1,0,5,2,5,4,56.5,0,70,69.0,56.5,45,0,0,302053,339446
648,3,2,0,5,1220,0,2,1,0,5,2,3,1,55.0,0,55,24.8,55.0,45,0,0,313563,240096
649,3,2,0,5,1220,0,2,1,0,5,2,3,1,55.0,0,4,18.6,55.0,45,0,0,255433,267563
650,3,2,0,5,1220,0,2,1,0,5,2,3,1,55.0,0,42,18.5,55.0,45,0,0,302210,256088
651,3,2,0,5,1220,0,2,0,0,5,2,8,2,59.0,0,40,12.2,59.0,63,0,0,225552,174942
652,3,2,0,5,1220,0,2,0,0,5,2,6,2,57.0,0,15,10.4,57.0,59,0,0,263679,246884
653,3,2,0,5,1220,0,2,0,0,5,2,4,2,57.0,0,7,8.8,57.0,59,0,0,211629,262363
654,3,2,0,5,1220,0,2,0,0,5,2,4,4,55.5,0,40,3.2,51.5,60,0,0,271956,264990
655,3,2,0,5,1220,0,2,0,0,5,2,7,2,55.5,0,71,20.7,55.5,56,0,0,280637,255297
656,3,2,0,5,1220,0,2,0,0,5,2,4,4,55.0,0,70,17.2,54.5,59,0,0,324908,262365
657,3,2,0,5,1220,0,2,0,0,5,2,4,4,55.0,0,43,4.5,53.0,59,0,0,302210,273147
658,3,2,0,5,1220,0,2,0,0,5,2,5,4,55.0,0,42,4.6,55.0,59,0,0,336891,351553
659,3,2,0,5,1220,0,2,0,0,5,2,6,4,54.0,0,43,55.1,54.0,55,0,0,242513,260864
660,3,2,0,5,1220,0,2,0,0,5,2,5,4,54.0,0,43,36.2,51.0,55,0,0,265282,267497
661,3,2,0,5,2030,0,2,0,0,5,2,5,2,60.0,0,40,8.8,60.0,65,0,0,265282,313570
662,3,2,0,5,2030,0,2,0,0,5,2,6,2,58.5,0,55,21.1,58.5,62,0,0,256237,222012
